Customer_ID,SSN,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance
CUS_0xb97b,274-10-7458,1364.2475,6,7,28,7,44,18,6.56,9,Bad,3987.25,37.04318173,10.66666667,Yes,70.36748553,19.01997209,High_spent_Large_value_payments,287.0372924
CUS_0xc0a4,696-32-3871,3228.656667,1,3,7,0,9,6,7.91,4,Good,562.34,37.80536881,22.91666667,No,0,194.0692811,High_spent_Small_value_payments,388.7963856
CUS_0x8eb2,035-74-4421,1684.926667,8,6,17,5,11,9,12.44,6,Standard,1120.28,28.62089708,19.83333333,Yes,85.07693572,37.57091369,High_spent_Small_value_payments,305.8448173
CUS_0xd3e,920-94-1868,1129.070905,6,6,5,4,30,18,11.58,5,Standard,335.98,29.78930147,12.41666667,Yes,158.3758561,132.2197428,Low_spent_Small_value_payments,237.5532882
CUS_0x965a,#F%$D@*&8,1856.4325,4,7,5,0,17,19,18.01,3,Standard,1198.13,33.86043249,32.91666667,Yes,0,24.67677131,High_spent_Large_value_payments,400.9664787
CUS_0xb79c,633-61-0456,5769.604242,6,7,19,4,19,10,3.18,1,Standard,68.41,36.75085616,25.08333333,No,325.0344856,240.7878857,High_spent_Medium_value_payments,429.9375535
CUS_0xb042,418-71-7160,1460.2575,5,6,31,5,26,17,11,6,Standard,1680.4,26.97777684,5.333333333,Yes,56.96234984,78.06408097,Low_spent_Small_value_payments,300.9993192
CUS_0x72ce,062-16-4946,1159.4825,6,4,9,7,9,13,13.54,7,Standard,1665.02,25.35223165,16.75,Yes,88.83505092,83.09898927,Low_spent_Small_value_payments,243.8901253
CUS_0x641f,568-09-2850,8744.8,3,5,17,4,14,0,7.79,1,Standard,301.46,40.39179973,20.16666667,Yes,322.3022131,305.3809418,High_spent_Medium_value_payments,496.7968451
CUS_0x198e,128-90-0444,1375.666667,9,5,32,6,58,21,19.63,12,Bad,4087.94,40.94073323,12.66666667,Yes,87.66264139,116.4134635,Low_spent_Small_value_payments,182.9509254
CUS_0x69aa,375-89-8205,1330.12,9,9,29,5,27,21,0,9,Bad,2857.33,30.31935146,1.833333333,Yes,44.74583078,45.20734477,Low_spent_Medium_value_payments,323.0588245
CUS_0xc375,180-18-8849,7906.44,3,4,12,2,2,7,6.75,5,Good,708.73,42.12260849,31.91666667,No,92.86650661,83.36798622,High_spent_Large_value_payments,854.4095072
CUS_0x69cd,254-46-7586,1645.1925,5,6,33,3,13,11,17.7,11,Standard,2571.8,36.06774416,19.41666667,Yes,40.68737019,37.61095765,High_spent_Medium_value_payments,336.2209222
CUS_0xbb73,685-41-4406,1213.429167,5,4,5,1,18,13,10.03,2,Standard,377.62,25.66958783,26.25,No,6.518271071,107.457044,Low_spent_Small_value_payments,287.3676016
CUS_0x5dfa,471-52-7562,684.1579167,7,5,17,6,21,25,17.64,8,Bad,3766.44,23.2279975,10.91666667,Yes,23.70618204,37.7599321,Low_spent_Small_value_payments,296.9496775
CUS_0x860,801-07-1693,1797.900833,8,4,13,3,15,15,11.71,6,Standard,72.27,30.81630504,12.16666667,Yes,36.26961342,140.0519849,High_spent_Medium_value_payments,273.468485
CUS_0xbcca,844-59-1910,2914.85,6,5,18,3,14,14,17.33,1,Standard,696.05,25.0374778,29.25,Yes,43.3251532,188.0884078,Low_spent_Small_value_payments,350.071439
CUS_0x67aa,517-97-5096,3808.56,7,4,18,6,15,17,9.47,8,Standard,1256.49,28.7210602,16,Yes,182.1071856,152.8361732,Low_spent_Small_value_payments,335.9126412
CUS_0x3a02,243-14-8028,1071.144167,0,7,11,3,0,2,0.74,0,Good,796.72,38.33162785,30.66666667,No,21.77352915,63.01093957,Low_spent_Small_value_payments,316.4413507
CUS_0xae52,200-26-8708,1485.806667,10,7,18,6,44,17,8.19,11,Bad,4033.83,30.38207221,12.75,Yes,53.39197139,151.7091952,Low_spent_Small_value_payments,233.4795001
CUS_0xc5d3,299-84-9786,10073.16,4,4,10,3,29,7,-2.7,0,Good,982.81,31.7731956,22.58333333,No,246.0769175,1169.07304,Low_spent_Small_value_payments,617.5158592
CUS_0x4721,194-70-6848,3031.413333,8,10,26,2,41,22,7.88,10,Bad,1305.12,28.73093754,15.75,Yes,46.91827939,275.7273227,Low_spent_Medium_value_payments,260.4957312
CUS_0x352f,333-78-0103,1238.943333,8,3,11,6,20,20,19.01,7,Standard,1852.75,33.10466327,9.833333333,Yes,54.00190509,128.4296183,Low_spent_Medium_value_payments,221.4628099
CUS_0x318e,850-20-0083,1643.40875,5,6,20,3,30,6,15.64,9,Standard,1169.13,28.71713325,24.75,No,31.87466151,48.27107379,High_spent_Small_value_payments,344.1951397
CUS_0x8b6f,565-35-9153,9032.198037,0,6,1,0,10,9,7.26,4,Good,1351.84,34.73837838,24.91666667,No,0,824.2294057,Low_spent_Large_value_payments,500.1595943
CUS_0xb64a,408-06-4944,8655.685,3,5,14,0,27,12,9.97,3,Standard,39.68,40.63607125,22,No,0,480.1598039,High_spent_Medium_value_payments,655.4086961
CUS_0xc1fe,567-38-7886,3419.99,5,6,13,6,9,18,16.1,5,Standard,1903.55,38.2780553,10.83333333,Yes,159.1221442,62.30347655,High_spent_Large_value_payments,360.5733793
CUS_0xb48f,138-75-8407,8175.733333,6,6,18,4,24,12,4.13,11,Standard,337.84,26.86588935,11.91666667,Yes,194.6703165,411.3296979,Low_spent_Medium_value_payments,491.5733189
CUS_0x4c5c,636-39-1081,830.5483333,7,10,32,6,51,21,22.16,11,Bad,4604.99,40.98486022,1.083333333,Yes,24.66353094,47.04178227,Low_spent_Small_value_payments,301.3495201
CUS_0xfa4,380-95-6875,1214.9325,9,5,16,5,61,20,4.98,12,Bad,1447.52,28.77380132,12.66666667,Yes,39.94969316,65.38072563,Low_spent_Large_value_payments,286.1628312
CUS_0xadeb,118-18-1829,3439.42,7,5,18,4,11,16,7.13,6,Standard,1486.49,40.30318275,14.16666667,Yes,122.5038835,118.0744787,High_spent_Small_value_payments,363.3636378
CUS_0x41b2,624-65-3481,5909.58,0,2,12,3,15,0,2.45,0,Good,954.72,33.16502734,25.41666667,No,164.8944435,316.9499047,Low_spent_Large_value_payments,379.1136518
CUS_0xad0e,739-57-5002,1451.731667,7,8,28,7,53,14,27.51,12,Bad,4576.95,34.8814233,12.75,Yes,111.1868158,137.3057999,Low_spent_Small_value_payments,186.6805509
CUS_0x2c42,826-94-0529,3161.948333,4,5,7,3,27,8,14.99,0,Standard,857.12,37.70731351,21.66666667,Yes,92.35285095,99.26947303,High_spent_Medium_value_payments,374.5725093
CUS_0x4797,278-73-1001,9729.22,4,4,9,0,12,11,7.87,3,Good,369.08,39.73901572,18.16666667,No,0,919.9238247,Low_spent_Medium_value_payments,332.9981753
CUS_0x5bf2,485-41-1878,800.785,4,7,15,5,18,0,18.6,8,Standard,1432.28,31.60705041,13.83333333,Yes,32.85335322,63.97616904,Low_spent_Medium_value_payments,263.2489777
CUS_0x4b30,291-04-0774,5855.693333,5,6,9,1,0,8,9.78,2,Good,339.2,27.11617065,24.75,No,43.5696154,165.0716871,High_spent_Medium_value_payments,626.9280309
CUS_0x1f87,835-81-4593,2501.9225,8,6,11,2,20,19,18.43,10,Standard,279.95,28.19489094,10.58333333,Yes,29.9419307,324.5165114,Low_spent_Small_value_payments,185.7338079
CUS_0xdd9,107-35-7882,5792.898333,0,3,3,3,12,9,6.13,3,Good,967.88,33.99425624,32.75,No,143.8699706,579.4424178,Low_spent_Medium_value_payments,135.977445
CUS_0x6069,294-99-9171,2427.606667,9,7,19,3,41,16,13.97,6,Standard,1819.09,31.97163655,13.66666667,Yes,65.64066392,72.55366129,High_spent_Medium_value_payments,354.5663415
CUS_0x23c1,338-33-2496,9137.946667,1,5,3,3,8,1,10.96,0,Good,1289.91,37.88200199,29.41666667,No,221.7456272,257.5242933,Low_spent_Medium_value_payments,714.5247462
CUS_0x4842,748-99-7670,3769.320833,4,4,5,1,3,4,1.13,5,Good,1370.94,37.7280382,20.08333333,No,33.86127275,101.3685347,High_spent_Medium_value_payments,491.7022759
CUS_0x59f1,529-44-0590,9430.56,7,3,5,0,27,17,1.61,2,Standard,850.96,33.93048111,28.16666667,No,0,317.4147817,Low_spent_Medium_value_payments,905.6412183
CUS_0x7820,301-59-7638,2986.525,6,9,33,6,15,21,14.49,10,Bad,4624.51,28.42042498,2.083333333,Yes,134.2590637,85.71303965,High_spent_Medium_value_payments,328.6803966
CUS_0x5268,300-94-2533,1874.190417,2,2,12,2,1,6,7.53,0,Good,818.31,33.03484402,24.58333333,No,30.13313322,51.60887098,High_spent_Small_value_payments,365.6770375
CUS_0x4d92,957-12-0539,4303.629378,6,7,8,4,16,9,7.31,7,Standard,1344.35,24.00930197,22.66666667,Yes,365.2066651,131.246983,High_spent_Medium_value_payments,422.950974
CUS_0x3336,190-33-8702,2740.73,0,2,10,0,6,0,4.85,3,Good,1104.99,36.49416663,20.75,No,0,177.2261143,High_spent_Small_value_payments,356.8468857
CUS_0x20da,090-34-7836,8347.2825,5,4,4,0,7,0,8.54,5,Good,190.48,33.20089916,33,No,0,316.5801071,Low_spent_Medium_value_payments,798.1481429
CUS_0xabb5,229-98-1275,6902.9425,5,3,6,4,10,20,6.23,4,Standard,64.87,30.62103264,20.91666667,No,271.9245644,298.827579,Low_spent_Medium_value_payments,77.03256861
CUS_0x9404,461-85-8005,8759.7825,6,5,19,3,6,0,11.19,0,Standard,831.24,26.93776362,19.08333333,No,260.0720856,525.6050496,Low_spent_Medium_value_payments,370.3011148
CUS_0x3929,255-57-5980,1406.064167,6,3,8,4,27,16,21.72,6,Standard,179.19,41.54119743,19.91666667,Yes,53.45154389,73.04750196,High_spent_Medium_value_payments,317.0081859
CUS_0x8062,097-60-8188,6957.8675,8,5,16,3,15,11,11.21,7,Standard,1084.06,30.66598839,31.75,Yes,142.5317779,226.6357525,High_spent_Medium_value_payments,576.6192196
CUS_0x4d25,303-85-3647,9877.813333,0,7,10,0,0,7,9.38,1,Good,101.26,31.46319522,31.08333333,No,0,391.6041125,Low_spent_Medium_value_payments,876.1772208
CUS_0xf8f,975-64-8693,5542.343333,7,10,34,5,29,0,15.28,9,Standard,2535.12,29.00643171,15.83333333,Yes,232.5557584,65.74977901,High_spent_Large_value_payments,495.9287959
CUS_0x24d9,522-84-7788,8805.73,8,4,16,6,27,11,7.48,7,Standard,769.81,32.26742549,5.25,Yes,352.3227907,527.5310356,Low_spent_Medium_value_payments,280.7191737
CUS_0x1109,410-39-6091,6451.06,6,10,18,6,26,9,11.69,11,Standard,1957.32,41.30396782,19.91666667,Yes,222.9590023,162.9641068,High_spent_Small_value_payments,519.1828909
CUS_0x5c89,451-96-8636,714.96875,7,6,16,4,25,17,16.54,10,Standard,1559.69,27.56152453,8.75,Yes,15.22934287,57.94948032,Low_spent_Small_value_payments,288.3180518
CUS_0x8a62,024-46-1152,5075.941667,3,4,5,2,7,5,0,6,Good,1265.7,36.40596877,15.91666667,No,104.4603417,162.2990313,High_spent_Small_value_payments,500.8347936
CUS_0x7025,198-39-8199,1552.435833,10,7,20,9,36,25,23.42,11,Bad,4622.5,26.57603454,2.333333333,Yes,151.2004602,111.1085481,Low_spent_Small_value_payments,182.934575
CUS_0xa7e1,894-16-1581,3432.213333,3,3,7,2,3,1,4.96,3,Good,186.6,36.2066565,20.16666667,No,36.80825112,114.4872976,High_spent_Medium_value_payments,441.9257846
CUS_0x568,487-77-3167,9805.283333,8,3,13,1,12,10,7.16,1,Standard,719.93,27.92731248,16.33333333,No,95.21677348,731.0729176,Low_spent_Medium_value_payments,434.2386423
CUS_0x6968,323-77-7209,3806.26,7,7,19,1,21,21,11.72,0,Standard,230.77,36.56028524,32.66666667,Yes,27.72498144,44.22737951,High_spent_Medium_value_payments,558.6736391
CUS_0xc0f3,734-44-8987,7440.573333,8,6,10,3,15,15,11.89,0,Standard,898.09,30.43451996,32.75,Yes,176.2534284,178.6152906,High_spent_Medium_value_payments,639.1886143
CUS_0x6b0b,206-94-5126,1470.5625,9,9,21,8,62,25,1.67,8,Bad,1310.95,23.30468448,18.41666667,Yes,130.528737,35.14484965,High_spent_Medium_value_payments,231.3826633
CUS_0x1ac0,728-34-9997,680.3070833,8,9,31,4,23,20,1.83,9,Bad,2425.02,38.66907371,17.16666667,Yes,18.872923,71.54229654,Low_spent_Small_value_payments,267.6154888
CUS_0x7869,926-77-2617,4995.906667,4,5,11,1,18,21,6.02,1,Standard,36.28,26.96199857,21.75,No,41.77648534,249.4031695,Low_spent_Large_value_payments,408.7416826
CUS_0x705e,958-88-2066,1335.475417,8,7,7,1,7,13,11.82,3,Standard,776.59,39.71286706,21.58333333,Yes,10.38246434,119.5631222,Low_spent_Medium_value_payments,289.887817
CUS_0xbbb5,214-54-8925,3039.125,7,6,26,7,14,23,6.66,11,Standard,1754.71,28.05256347,8.916666667,Yes,184.385193,114.9757993,High_spent_Small_value_payments,264.5515076
CUS_0x9553,848-79-4549,3281.101667,6,4,5,3,20,15,4.95,3,Standard,465.86,38.37317012,19.66666667,No,62.08426992,42.72473213,High_spent_Medium_value_payments,473.3011646
CUS_0xc4ee,224-66-9981,9049.8275,5,6,1,0,6,12,13.19,0,Good,731.46,29.21000332,15.83333333,No,0,190.9556043,High_spent_Large_value_payments,954.0271457
CUS_0x64c6,995-72-8382,8272.7275,6,5,11,2,8,14,4.68,4.666666667,Good,355.24,35.6427633,32.16666667,No,156.0553592,248.6341228,Low_spent_Large_value_payments,692.583268
CUS_0x4d41,097-33-1673,1394.158333,10,9,27,5,49,8,7.14,8,Standard,2501.04,33.95282778,16.91666667,Yes,43.26439993,14.10645566,High_spent_Large_value_payments,322.0449777
CUS_0x8acf,075-04-7112,13397.63667,0,4,12,3,0,8,11.22,3,Good,422.76,34.70500427,23.83333333,No,325.049504,257.1000843,High_spent_Large_value_payments,997.6140783
CUS_0x6c17,536-43-4104,10233.92333,3,6,15,3,15,16,6.55,2,Standard,826.98,39.36791893,33.16666667,Yes,205.8336847,113.1124545,High_spent_Medium_value_payments,954.4461941
CUS_0xb936,466-13-8474,2923.21,3,5,15,6,16,18,10.83,4,Standard,1552.71,37.74018002,14.33333333,Yes,91.84864713,79.36363296,Low_spent_Large_value_payments,371.1087199
CUS_0x4ce8,441-23-6569,1464.5,9,6,28,5,32,23,20.1,6,Bad,3919.09,29.14495296,3.583333333,Yes,45.99505329,133.7209362,Low_spent_Small_value_payments,256.7340105
CUS_0x7df6,589-71-0854,1330.7625,3,3,8,3,17,12,7.66,2,Standard,298.5,30.03579405,16.08333333,No,31.30907093,144.4343747,Low_spent_Small_value_payments,247.3328044
CUS_0x4ea4,826-95-8297,3135.8275,2,1,12,0,3,0,6.64,1,Good,921.03,37.12429386,28,No,0,292.420612,Low_spent_Large_value_payments,291.162138
CUS_0x4357,652-71-9457,1707.29,6,5,9,0,6,14,10.98,8,Standard,1453.63,39.32659872,10.41666667,Yes,0,122.3357917,Low_spent_Large_value_payments,318.3932083
CUS_0x6969,183-53-8906,10305.325,5,2,10,4,4,12,7.76,2,Good,1039.13,28.42982617,26,No,321.0802541,211.977127,High_spent_Large_value_payments,737.4751189
CUS_0x2493,468-04-0031,2583.365,6,7,8,0,11,0,0.58,2,Standard,1288.12,24.50569359,18.91666667,No,0,49.05242122,High_spent_Large_value_payments,449.2840788
CUS_0x74fc,011-70-3590,2081.935833,7,5,6,1,16,20,7.3,6,Standard,1115.06,26.3408232,19.41666667,Yes,15.08079606,137.3508573,High_spent_Small_value_payments,315.76193
CUS_0xb14f,996-73-7266,2490.888333,7,4,10,2,33,20,13.69,3,Standard,1376.27,30.60253422,24.33333333,Yes,1469,117.2355557,High_spent_Small_value_payments,347.3749225
CUS_0xad3c,886-35-0858,2154.875,3,3,17,1,11,12,8.25,1,Standard,143.27,24.78310042,31.91666667,Yes,14.66436432,124.1423093,High_spent_Small_value_payments,336.6808264
CUS_0x7656,515-31-7948,1640.775,8,8,22,7,52,19,16.65,8,Bad,3826.75,31.69201168,1.583333333,Yes,71.39274508,39.05550734,Low_spent_Large_value_payments,293.6292476
CUS_0xb8d4,362-15-7400,13403.59333,2,7,7,4,4,7,2.31,1,Good,285.28,26.89644833,30.75,No,360.0177123,1062.182902,Low_spent_Large_value_payments,188.1587191
CUS_0x59a9,560-71-0294,11612.64,3,2,6,2,12,8,1.21,4,Good,1450.98,35.48067525,21.75,No,174.8965293,483.807346,Low_spent_Medium_value_payments,782.5601247
CUS_0x5c44,290-76-5626,576.8,3,6,5,5,6,18,19.18,9,Standard,1098.56,24.75533201,19.58333333,Yes,40.71403163,18.46193697,Low_spent_Medium_value_payments,278.5040314
CUS_0xb5ae,264-30-0705,4987.855,5,7,13,4,16,0,12.04,4,Standard,1456.07,27.46939395,21.25,Yes,197.8103066,460.7249769,Low_spent_Small_value_payments,130.2502166
CUS_0xe32,433-26-2777,7005.8825,5,4,12,4,18,10,7.85,4,Standard,746.14,24.38432701,8.083333333,Yes,170.6488172,877.3785835,Low_spent_Small_value_payments,477.7312344
CUS_0x6f02,638-18-9662,1611.2475,9,9,23,9,42,25,1.14,10,Bad,2896.95,23.71068458,13.83333333,Yes,110.1315508,50.04701923,Low_spent_Medium_value_payments,280.9461799
CUS_0x4669,023-38-3760,8663.9275,4,7,13,2,14,15,1.62,0,Standard,492.06,31.98707225,21.25,No,126.9306082,333.5014619,High_spent_Medium_value_payments,655.9606799
CUS_0x1b85,912-30-2671,3105.01,3,7,3,2,6,3,11.62,2,Good,1475.78,25.07977606,27.16666667,No,39.04583087,147.9529539,High_spent_Small_value_payments,347.5304141
CUS_0x5d65,958-85-9128,5457.403333,4,3,18,4,8,16,4.26,4,Standard,1088.57,26.29925532,32.25,No,197.5670856,144.6705093,High_spent_Small_value_payments,463.5027384
CUS_0x987a,528-33-3356,1717.75875,4,4,17,4,4,22,12.72,6,Standard,323.74,32.9461189,18.16666667,Yes,34.004072,124.7981597,Low_spent_Small_value_payments,302.9736433
CUS_0x7972,065-29-8457,4072.11,9,6,25,7,33,15,8.85,9,Bad,2687.21,30.50142785,8.25,Yes,176.1264053,78.51538887,High_spent_Small_value_payments,412.5692058
CUS_0x197f,334-38-7121,3196.4975,5,7,19,2,14,13,15.45,4,Standard,657.81,30.08286814,15.91666667,Yes,57.64795768,236.383667,Low_spent_Large_value_payments,295.6181253
CUS_0xa478,#F%$D@*&8,10208.21667,1,5,2,2,3,4,3.47,0,Good,188.33,33.95725515,17.66666667,No,205.6343261,234.0411693,High_spent_Large_value_payments,821.1461712
CUS_0x25f2,956-42-0011,6383.543333,8,4,9,0,17,12,1.66,2,Standard,1221.49,37.39438943,15.08333333,Yes,0,295.9711122,Low_spent_Large_value_payments,612.3832211
CUS_0x6f7d,419-63-0128,6358.956667,7,4,6,1,29,15,4.21,5,Standard,1041.42,37.34935201,32.25,Yes,39.35327288,305.3337337,Low_spent_Large_value_payments,561.2086601
CUS_0x6448,733-33-8893,2728.4725,5,4,7,0,2,7,11.95,4,Good,98.89,27.71120955,15.08333333,No,0,69.4964981,High_spent_Medium_value_payments,453.3507519
CUS_0xc524,367-57-7593,2718.404167,4,5,12,0,25,18,12.41,11,Standard,1283.78,30.92542059,21.91666667,Yes,0,149.1726947,High_spent_Small_value_payments,382.6677219
CUS_0xa055,957-89-9722,9178.76,8,6,9,0,23,18,5.9,2,Good,182.91,36.79032125,25.83333333,No,0,368.044505,Low_spent_Medium_value_payments,829.831495
CUS_0xa5a4,810-65-1317,11212.67333,0,3,2,1,4,11,1.21,4,Good,257.19,30.41757116,20.66666667,No,69.23716234,944.2599228,Low_spent_Small_value_payments,397.7702482
CUS_0x43c0,264-92-2394,5938.743333,7,10,16,8,56,21,30.61,7,Bad,3863.22,28.74415793,12.66666667,Yes,390.2432922,146.8560727,Low_spent_Large_value_payments,326.7749684
CUS_0x9dff,571-72-1744,1181.874167,6,6,29,5,52,23,16.18,9,Bad,2830.81,26.57884326,6,Yes,51.83320723,76.78092829,Low_spent_Small_value_payments,312.5687881
CUS_0xc118,626-84-2639,4662.496667,7,5,24,4,20,22,3.24,12,Bad,1974.3,24.28674266,19.16666667,Yes,113.5511309,350.069792,Low_spent_Small_value_payments,292.6287438
CUS_0x5049,#F%$D@*&8,14285.77667,3,5,11,0,3,2.142857143,4.03,2,Good,932.23,31.41394011,28.91666667,No,0,595.4475224,High_spent_Medium_value_payments,1083.130144
CUS_0x1a18,800-90-7191,1490.737917,7,4,11,2,7,17,7.27,4,Standard,1008.14,24.89123927,19.41666667,Yes,18.49257096,83.75904304,Low_spent_Small_value_payments,336.8221777
CUS_0x600e,121-87-3090,9972.556667,7,6,7,1,24,11,4.28,9,Standard,1247.79,42.57879706,20.91666667,No,91.31136471,157.9963107,High_spent_Large_value_payments,987.9479912
CUS_0xc45d,232-02-1071,5038.415,5,7,9,4,24,11,5.19,3,Standard,1240.49,28.76300239,27.16666667,No,168.595419,138.2597024,High_spent_Medium_value_payments,446.9863786
CUS_0x5b37,599-63-0212,887.2516667,6,8,18,4,22,14,8.6,10,Standard,1554.94,32.0213693,11.5,Yes,22.08918973,92.55984835,Low_spent_Small_value_payments,264.0761286
CUS_0xb8c,146-11-7370,6779.293333,8,7,33,4,40,19,22.1,10,Bad,1803.18,27.11969521,5.416666667,Yes,144.7774683,268.3856667,High_spent_Medium_value_payments,514.7661984
CUS_0x20e5,107-23-3924,8600.45,1,1,11,2,10,0,0.84,1,Good,778.1,35.92508059,20.75,No,136.474227,192.0997217,High_spent_Large_value_payments,771.4710513
CUS_0x94a6,990-54-3184,8481.075,7,6,14,4,16,0,1.59,4,Standard,1417.84,29.90188257,17.75,No,334.0983436,106.8924863,High_spent_Large_value_payments,647.1166701
CUS_0x2f7b,879-63-4182,1271.640833,6,7,19,6,11,10,19.55,8,Standard,1620.67,27.96293785,12.91666667,Yes,40.91557148,86.57767384,Low_spent_Medium_value_payments,279.670838
CUS_0x4846,670-60-0491,2330.191667,9,7,30,8,32,21,18.42,6,Bad,4570.99,36.28098517,13.41666667,Yes,337.2417597,43.18332389,High_spent_Medium_value_payments,254.7204564
CUS_0x51f,910-56-2718,2519.819167,8,6,11,4,20,15,5.95,0,Standard,134.09,31.36005641,18.08333333,No,79.58570855,129.2962896,High_spent_Small_value_payments,303.0999185
CUS_0x2694,708-87-0866,466.0129167,6,3,14,2,23,9,11.26,7,Standard,2061.66,28.77243866,10.33333333,Yes,11.55251699,24.46140687,High_spent_Small_value_payments,270.5873678
CUS_0x3d77,691-72-0444,4998.453333,3,7,19,4,12,14,7.44,0,Standard,352.44,30.85816001,26.66666667,Yes,169.9120689,162.9442757,High_spent_Medium_value_payments,416.9889887
CUS_0x2f53,772-95-6980,2928.576763,0,5,4,1,9,6,7.73,4,Good,211.92,34.34179769,27.91666667,No,16.22520971,55.21258582,High_spent_Large_value_payments,507.0626211
CUS_0x58d8,600-58-1259,1819.6125,5,5,17,2,21,9,18.4,8,Standard,1064.05,29.7894429,24,Yes,26.13133149,88.39916129,Low_spent_Large_value_payments,256.2147271
CUS_0xc28c,573-42-4273,1759.303333,5,3,6,2,7,13,7.85,0,Good,714.58,24.74311124,27.33333333,No,17.12581198,121.6605363,Low_spent_Medium_value_payments,317.1439851
CUS_0x2794,457-70-4452,818.5416667,8,5,20,6,7,0,15.57,8,Standard,1916.7,28.0175939,13.91666667,Yes,22.99932342,74.20254416,Low_spent_Small_value_payments,274.6522991
CUS_0x1195,822-48-3629,2808.825833,4,6,16,2,29,17,3.67,3,Standard,362.48,33.90360095,28.33333333,No,29.91407646,62.09848226,High_spent_Medium_value_payments,438.8700246
CUS_0x9ec7,223-21-1439,2902.065,3,5,7,2,14,5,11.36,4,Good,394.52,36.2723936,28.66666667,No,36.11736925,66.42523058,High_spent_Small_value_payments,447.6639002
CUS_0x7fb0,433-96-3729,2398.106667,8,4,7,6,18,0,6.94,7,Standard,66.95,35.50445928,7.25,Yes,116.3611122,136.1006132,Low_spent_Large_value_payments,257.3489413
CUS_0x3809,060-56-1128,8961.1325,3,5,10,3,11,6,0.84,2,Good,1458.47,24.60122333,30,No,182.7498648,299.9549241,High_spent_Small_value_payments,673.4084611
CUS_0xa24a,752-76-8237,7785.045,5,4,12,0,12,5,0.52,0,Good,1477.46,38.24023186,19.66666667,No,0,525.0275558,Low_spent_Medium_value_payments,533.4769442
CUS_0x5528,051-87-2119,1909.123333,8,9,25,8,43,21,24.5,10,Bad,3341.62,35.87306632,10.41666667,Yes,119.736866,195.6992267,Low_spent_Small_value_payments,165.4762406
CUS_0xc1dc,516-83-0790,5180.926667,6,7,8,0,27,5,4.86,2,Standard,428.61,38.33187152,21.25,No,0,225.8636497,Low_spent_Small_value_payments,571.6820319
CUS_0xbe29,970-80-4101,2459.145833,2,4,12,1,12,0,6.74,0,Good,822.72,37.69132506,20.08333333,No,18.34558544,54.85164534,High_spent_Large_value_payments,412.7173526
CUS_0x1f57,679-39-8293,1486.922083,3,2,8,3,20,11,5.14,1,Good,824.36,35.74374303,31.83333333,No,46.36255909,85.94606049,Low_spent_Small_value_payments,306.3835888
CUS_0x1e95,540-71-5162,8812.916667,5,6,11,2,9,15,8.21,5,Standard,1363.4,25.78305519,29.75,Yes,113.9982869,228.111911,High_spent_Large_value_payments,779.1814688
CUS_0x37e6,491-70-1469,1909.898333,7,3,16,4,11,12,11.92,1,Standard,1.23,36.99068,23.91666667,No,85.27657308,207.1788701,Low_spent_Small_value_payments,188.5343902
